,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
16,58.0,0.000494510603826386,0.000494510603826386,-0.00200888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.000726142658734449,2.0,1.0,0.00038554904247014,18.0,0.0,0.0
17,59.2,0.00062833547223639,0.00062833547223639,-0.002128,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00100590014926271,2.0,1.0,0.000534087668179036,19.2,0.0,0.0
18,60.4,0.000762160340646393,0.000762160340646393,-0.00224711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00128565763979096,2.0,1.0,0.00068262629388793,20.4,0.0,0.0
19,61.6,0.000895985209056396,0.000895985209056395,-0.00236622222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00156541513031922,2.0,1.0,0.000831164919596825,21.6,0.0,0.0
20,62.8,0.0010298100774664,0.0010298100774664,-0.00248533333333333,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00184517262084666,2.0,1.0,0.000979703545305289,22.8,0.0,0.0
21,64.0,0.00116363494587683,0.00116363494587683,-0.00260444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00212493011137573,2.0,1.0,0.00112824217101461,24.0,0.0,0.0
22,65.2,0.00129745981428683,0.00129745981428683,-0.00272355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00240468760190398,2.0,1.0,0.00127678079672351,25.2,0.0,0.0
23,66.4,0.00143128468269683,0.00143128468269683,-0.00284266666666667,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00268444509243143,2.0,1.0,0.00142531942243197,26.4,0.0,0.0
24,67.6,0.00156510955110726,0.00156510955110726,-0.00296177777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00296420258296049,2.0,1.0,0.0015738580481413,27.6,0.0,0.0
25,68.8,0.00169893441951727,0.00169893441951726,-0.00308088888888889,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00324396007348794,2.0,1.0,0.00172239667384976,28.8,0.0,0.0
26,70.0,0.00183275928792769,0.00183275928792769,-0.0032,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.003523717564017,2.0,1.0,0.00187093529955909,30.0,0.0,0.0
27,71.2,0.0019665841563377,0.0019665841563377,-0.00331911111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297699,0.000147152806297698,-0.00169972233630191,0.0,0.0,0.0,0.00380347505454526,2.0,1.0,0.00201947392526798,31.2,0.0,0.0
28,72.4,0.0021004090247477,0.0021004090247477,-0.00343822222222222,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0040832325450727,2.0,1.0,0.00216801255097645,32.4,0.0,0.0
29,73.6,0.00223423389315813,0.00223423389315813,-0.00355733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00436299003560177,2.0,1.0,0.00231655117668577,33.6,0.0,0.0
30,74.8,0.00236805876156813,0.00236805876156813,-0.00367644444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00464274752613002,2.0,1.0,0.00246508980239467,34.8,0.0,0.0
31,76.0,0.00250188362997813,0.00250188362997813,-0.00379555555555556,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00492250501665747,2.0,1.0,0.00261362842810313,36.0,0.0,0.0
32,77.2,0.00263570849838856,0.00263570849838856,-0.00391466666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00520226250718653,2.0,1.0,0.00276216705381246,37.2,0.0,0.0
33,78.4,0.00276953336679857,0.00276953336679857,-0.00403377777777778,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297662,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00548201999771398,2.0,1.0,0.00291070567952092,38.4,0.0,0.0
34,79.6,0.00290335823520899,0.002903358235209,-0.00415288888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297698,-0.00169972233630191,0.0,0.0,0.0,0.00576177748824304,2.0,1.0,0.00305924430523025,39.6,0.0,0.0
35,80.8,0.003037183103619,0.003037183103619,-0.004272,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.00604153497877049,2.0,1.0,0.00320778293093871,40.8,0.0,0.0
36,82.0,0.00317100797202943,0.00317100797202943,-0.00439111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00632129246929956,2.0,1.0,0.00335632155664804,42.0,0.0,0.0
37,83.2,0.00330483284043943,0.00330483284043943,-0.00451022222222222,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.006601049959827,2.0,1.0,0.0035048601823565,43.2,0.0,0.0
38,84.4,0.00343865770884986,0.00343865770884986,-0.00462933333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00688080745035607,2.0,1.0,0.00365339880806583,44.4,0.0,0.0
39,85.6,0.00357248257725986,0.00357248257725986,-0.00474844444444444,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.00716056494088351,2.0,1.0,0.00380193743377429,45.6,0.0,0.0
40,86.8,0.00370630744567029,0.00370630744567029,-0.00486755555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00744032243141258,2.0,1.0,0.00395047605948361,46.8,0.0,0.0
41,88.0,0.00384013231408029,0.00384013231408029,-0.00498666666666667,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297662,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00772007992194002,2.0,1.0,0.00409901468519208,48.0,0.0,0.0
42,89.2,0.00397395718249072,0.00397395718249072,-0.00510577777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00799983741246909,2.0,1.0,0.0042475533109014,49.2,0.0,0.0
43,90.4,0.00410778205090073,0.00410778205090073,-0.00522488888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00827959490299734,2.0,1.0,0.0043960919366103,50.4,0.0,0.0
44,91.6,0.00424160691931073,0.00424160691931073,-0.005344,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.00855935239352478,2.0,1.0,0.00454463056231876,51.6,0.0,0.0
45,92.8,0.00437543178772116,0.00437543178772116,-0.00546311111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00883910988405385,2.0,1.0,0.00469316918802809,52.8,0.0,0.0
46,94.0,0.00450925665613116,0.00450925665613116,-0.00558222222222222,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0091188673745813,2.0,1.0,0.00484170781373655,54.0,0.0,0.0
47,95.2,0.00464308152454159,0.00464308152454159,-0.00570133333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297698,-0.00169972233630191,0.0,0.0,0.0,0.00939862486511036,2.0,1.0,0.00499024643944588,55.2,0.0,0.0
48,96.4,0.00477690639295159,0.00477690639295159,-0.00582044444444444,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.00967838235563781,2.0,1.0,0.00513878506515434,56.4,0.0,0.0
49,97.6,0.00491073126136202,0.00491073126136202,-0.00593955555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.00995813984616687,2.0,1.0,0.00528732369086367,57.6,0.0,0.0
50,98.8,0.00504455612977202,0.00504455612977202,-0.00605866666666667,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0102378973366943,2.0,1.0,0.00543586231657213,58.8,0.0,0.0
51,100.0,0.00517838099818245,0.00517838099818245,-0.00617777777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0105176548272234,2.0,1.0,0.00558440094228146,60.0,0.0,0.0
52,101.2,0.00531220586659245,0.00531220586659245,-0.00629688888888889,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297662,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0107974123177508,2.0,1.0,0.00573293956798992,61.2,0.0,0.0
53,102.4,0.00544603073500288,0.00544603073500288,-0.006416,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0110771698082799,2.0,1.0,0.00588147819369925,62.4,0.0,0.0
54,103.6,0.00557985560341288,0.00557985560341288,-0.00653511111111111,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0113569272988073,2.0,1.0,0.00603001681940771,63.6,0.0,0.0
55,104.8,0.00571368047182331,0.00571368047182331,-0.00665422222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0116366847893364,2.0,1.0,0.00617855544511704,64.8,0.0,0.0
56,106.0,0.00584750534023332,0.00584750534023332,-0.00677333333333333,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0119164422798639,2.0,1.0,0.0063270940708255,66.0,0.0,0.0
57,107.2,0.00598133020864375,0.00598133020864375,-0.00689244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0121961997703929,2.0,1.0,0.00647563269653483,67.2,0.0,0.0
58,108.4,0.00611515507705375,0.00611515507705375,-0.00701155555555555,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0124759572609204,2.0,1.0,0.00662417132224329,68.4,0.0,0.0
59,109.6,0.00624897994546418,0.00624897994546418,-0.00713066666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0127557147514494,2.0,1.0,0.00677270994795262,69.6,0.0,0.0
60,110.8,0.00638280481387418,0.00638280481387418,-0.00724977777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0130354722419777,2.0,1.0,0.00692124857366151,70.8,0.0,0.0
61,112.0,0.00651662968228418,0.00651662968228418,-0.00736888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0133152297325059,2.0,1.0,0.00706978719937041,72.0,0.0,0.0
62,113.2,0.00665045455069419,0.00665045455069419,-0.007488,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297662,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0135949872230334,2.0,1.0,0.00721832582507887,73.2,0.0,0.0
63,114.4,0.00678427941910461,0.00678427941910462,-0.00760711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0138747447135624,2.0,1.0,0.0073668644507882,74.4,0.0,0.0
64,115.6,0.00691810428751462,0.00691810428751462,-0.00772622222222222,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0141545022040899,2.0,1.0,0.00751540307649666,75.6,0.0,0.0
65,116.8,0.00705192915592505,0.00705192915592505,-0.00784533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.014434259694619,2.0,1.0,0.00766394170220599,76.8,0.0,0.0
66,118.0,0.00718575402433505,0.00718575402433505,-0.00796444444444444,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0147140171851464,2.0,1.0,0.00781248032791445,78.0,0.0,0.0
67,119.2,0.00731957889274548,0.00731957889274548,-0.00808355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0149937746756755,2.0,1.0,0.00796101895362378,79.2,0.0,0.0
68,120.4,0.00745340376115548,0.00745340376115548,-0.00820266666666667,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0152735321662029,2.0,1.0,0.00810955757933224,80.4,0.0,0.0
69,121.6,0.00758722862956591,0.00758722862956591,-0.00832177777777778,0.0,0.0,0.0,-4000000.0,-4000000.00000001,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297698,-0.00169972233630191,0.0,0.0,0.0,0.015553289656732,2.0,1.0,0.00825809620504157,81.6,0.0,0.0
70,122.8,0.00772105349797591,0.00772105349797591,-0.00844088888888889,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0158330471472594,2.0,1.0,0.00840663483075003,82.8,0.0,0.0
71,124.0,0.00785487836638634,0.00785487836638634,-0.00856,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0161128046377885,2.0,1.0,0.00855517345645936,84.0,0.0,0.0
72,125.2,0.00798870323479634,0.00798870323479634,-0.00867911111111111,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0163925621283159,2.0,1.0,0.00870371208216782,85.2,0.0,0.0
73,126.4,0.00812252810320677,0.00812252810320677,-0.00879822222222222,0.0,0.0,0.0,-3999999.99999999,-4000000.00000001,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297698,-0.00169972233630191,0.0,0.0,0.0,0.016672319618845,2.0,1.0,0.00885225070787715,86.4,0.0,0.0
74,127.6,0.00825635297161677,0.00825635297161677,-0.00891733333333333,0.0,0.0,0.0,-4000000.00000178,-4000000.00000177,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0169520771093724,2.0,1.0,0.00900078933358561,87.6,0.0,0.0
75,128.8,0.0083901778400272,0.0083901778400272,-0.00903644444444445,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0172318345999015,2.0,1.0,0.00914932795929494,88.8,0.0,0.0
76,130.0,0.00852400270843721,0.00852400270843721,-0.00915555555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0175115920904298,2.0,1.0,0.00929786658500383,90.0,0.0,0.0
77,131.2,0.00865782757684721,0.00865782757684721,-0.00927466666666667,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.0177913495809572,2.0,1.0,0.00944640521071229,91.2,0.0,0.0
78,132.4,0.00879165244525764,0.00879165244525764,-0.00939377777777778,0.0,0.0,0.0,-4000000.00000001,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0180711070714863,2.0,1.0,0.00959494383642162,92.4,0.0,0.0
79,133.6,0.00892547731366764,0.00892547731366764,-0.00951288888888889,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0183508645620137,2.0,1.0,0.00974348246213008,93.6,0.0,0.0
80,134.8,0.00905930218207807,0.00905930218207807,-0.009632,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267211,0.0,0.0,0.0,0.000147152806297661,0.000147152806297662,-0.00169972233630225,0.0,0.0,0.0,0.018630622052542,2.0,1.0,0.00989202108783898,94.8,0.0,0.0
81,136.0,0.0091931270504885,0.0091931270504885,-0.00975111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.018910379543071,2.0,1.0,0.0100405597135483,96.0,0.0,0.0
82,137.2,0.0093269519188985,0.0093269519188985,-0.00987022222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0191901370335993,2.0,1.0,0.0101890983392572,97.2,0.0,0.0
83,138.4,0.0094607767873085,0.0094607767873085,-0.00998933333333333,0.0,0.0,0.0,-4000000.00000178,-4000000.00000178,-17297501.0267212,0.0,0.0,0.0,0.000147152806297661,0.000147152806297661,-0.00169972233630225,0.0,0.0,0.0,0.0194698945241267,2.0,1.0,0.0103376369649657,98.4,0.0,0.0
84,139.6,0.00959460165571893,0.00959460165571893,-0.0101084444444444,0.0,0.0,0.0,-4000000.00000001,-4000000.0,-17297501.0267172,0.0,0.0,0.0,0.000147152806297698,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0197496520146558,2.0,1.0,0.010486175590675,99.6,0.0,0.0
85,140.8,0.00972842652412894,0.00972842652412894,-0.0102275555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17297501.0267171,0.0,0.0,0.0,0.000147152806297699,0.000147152806297699,-0.00169972233630191,0.0,0.0,0.0,0.0200294095051841,2.0,1.0,0.0106347142163839,100.8,0.0,0.0
